"id"	"Reporter.intensity.corrected.1.TMT3"	"Reporter.intensity.corrected.2.TMT3"	"Reporter.intensity.corrected.3.TMT3"	"Reporter.intensity.corrected.4.TMT3"	"Reporter.intensity.corrected.5.TMT3"	"Reporter.intensity.corrected.6.TMT3"	"Reporter.intensity.corrected.7.TMT3"	"Reporter.intensity.corrected.8.TMT3"	"Reporter.intensity.corrected.9.TMT3"	"Reporter.intensity.corrected.10.TMT3"	"Reporter.intensity.corrected.1.TMT4"	"Reporter.intensity.corrected.2.TMT4"	"Reporter.intensity.corrected.3.TMT4"	"Reporter.intensity.corrected.4.TMT4"	"Reporter.intensity.corrected.5.TMT4"	"Reporter.intensity.corrected.6.TMT4"	"Reporter.intensity.corrected.7.TMT4"	"Reporter.intensity.corrected.8.TMT4"	"Reporter.intensity.corrected.9.TMT4"	"Reporter.intensity.corrected.10.TMT4"
"Q5SZE1"	539370	483080	488746.333333333	286326	208042.666666667	252213.333333333	200922.333333333	166465	178916.666666667	176438.333333333	384523.333333333	441053.333333333	354696.666666667	668360	512850	581906.666666667	256639.666666667	220025.333333333	241152.333333333	279373
"P11802"	353733.333333333	310810	298366.666666667	75355.6666666667	66212.6666666667	74876.3333333333	46838	45655	47695.3333333333	101801.666666667	128530	129048	106302.333333333	404336.666666667	419243.333333333	443700	95824	90178.3333333333	107986	171757.666666667
"Q9NZZ3"	286320	180964.333333333	268013.333333333	170601.333333333	137198.666666667	191204.666666667	240480	236630.666666667	267106.666666667	231862	281607.333333333	223796.333333333	251270	428285.666666667	319894.666666667	385760.333333333	409646.333333333	330060	400777.666666667	321437.333333333
"P17174"	731123.333333333	585823.333333333	610490	591736.666666667	498890	576766.666666667	789953.333333333	661140	771873.333333333	553000	787226.666666667	799313.333333333	672290	829160	790603.333333333	785480	1104196.66666667	853863.333333333	1024710	730680
"A0A0J9YXF2"	235400	202120	214276.666666667	1181870	882773.333333333	1016420	179203.333333333	194210	208293.333333333	334903.333333333	837420	910293.333333333	766313.333333333	149653.333333333	130767	141093.333333333	156542	123101	127257.666666667	243733.333333333
"Q6P1N0"	488776.666666667	429103.333333333	408800	156543.333333333	133931.666666667	142356.666666667	303813.333333333	250490	281396.666666667	215896.666666667	194280	200336.666666667	141849.333333333	471426.666666667	455920	485716.666666667	343723.333333333	278560	312663.333333333	226213.333333333
"H0YNP1"	88170.3333333333	79449	79240.6666666667	66255.3333333333	62836.3333333333	62586.6666666667	25156.6333333333	24035.4	27976.1333333333	41285.3333333333	82515	88762.3333333333	85465.3333333333	92775.3333333333	103715.333333333	111197.666666667	39655	35375.3333333333	34534.6666666667	54802.3333333333
"Q9BRR6"	207018.666666667	178158.333333333	186474	139809	117389.333333333	129374	75685	75912.3333333333	81306.3333333333	90183	222315.333333333	222440.666666667	200636.333333333	196391	214432	210623	109434.333333333	89506.6666666667	113174.333333333	119561
"Q5VT52"	175140	158603.333333333	158120	114786.666666667	93994.6666666667	108494.666666667	116248.666666667	100909.666666667	118242.666666667	75205.6666666667	166106.666666667	169624.666666667	201300	221870	242903.333333333	234380	178296.666666667	142556.666666667	146303.333333333	117807.333333333
"Q9HCP0"	176375.333333333	143258	153923	193628.666666667	167597.333333333	180215.333333333	141133.333333333	143850.666666667	153759.666666667	112997.333333333	221383.666666667	221872	169807	161562.666666667	142176.666666667	165067	196608.666666667	152428.333333333	170194.666666667	139248
"O15460"	598940	523736.666666667	522643.333333333	1225946.66666667	1013606.66666667	1162240	216930	214633.333333333	239760	571553.333333333	1213600	1278933.33333333	1248000	476203.333333333	449596.666666667	496036.666666667	267893.333333333	240196.666666667	240286.666666667	530386.666666667
"Q53EL6"	192240.666666667	158223.666666667	158162.333333333	222323.333333333	184840	213456.666666667	54702.3333333333	51627.3333333333	57356.6666666667	99680.3333333333	104805	107827.666666667	84004.6666666667	43635.3333333333	37033	45007.3333333333	17957.3333333333	14657.4333333333	16390	56816.3333333333
"Q9BYD1"	177087.666666667	166142	168236	238836.666666667	184505.333333333	196680	166167.333333333	139017.666666667	136456.333333333	153647	252866.666666667	263926.666666667	140689	187153.333333333	148013.333333333	162843.333333333	189906.666666667	161596.666666667	161353.333333333	184806.666666667
"H0YDW4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P41250"	2469633.33333333	2076433.33333333	2043800	1901766.66666667	1547033.33333333	1647000	2332033.33333333	2032466.66666667	2241666.66666667	1598133.33333333	2561233.33333333	2570300	2445466.66666667	2465466.66666667	2447333.33333333	2551633.33333333	3187000	2847566.66666667	3051233.33333333	2068333.33333333
"E9PFN4"	256006.666666667	229416.666666667	241246.666666667	178332	178919.666666667	174560	295136.666666667	272153.333333333	309286.666666667	169753.666666667	177070	178166.666666667	144299	193213.333333333	217860	203680	305376.666666667	246706.666666667	269653.333333333	164338.333333333
"P07384"	2232800	1891100	1941800	610133.333333333	504930	584186.666666667	2401133.33333333	2161266.66666667	2322133.33333333	997476.666666667	1006853.33333333	998430	1412723.33333333	2502066.66666667	2490000	2331366.66666667	3827266.66666667	2738033.33333333	3146533.33333333	1506733.33333333
"Q15642"	67965.6666666667	59525.3333333333	53515	158300	126976.666666667	146316.666666667	233483.333333333	216443.333333333	242720	162953.333333333	162806.666666667	169200	105315	39154	45023	39588	271303.333333333	214090	241373.333333333	186710
"Q9Y676"	208729	203602	241153.333333333	225919.666666667	171725.333333333	216380	134321	136661.666666667	141986.666666667	136131.333333333	262829.333333333	243143	207346.666666667	275932.333333333	234239.666666667	273906	193310.333333333	149538.333333333	185627.666666667	189809.666666667
"Q14147"	5661.75	4976.25	8505	11277	9499.1	9838.9	6452.9	6969.9	6500.3	7626.7	7070.25	4302.26666666667	3501.95	3904.75	3239.5	2086.5	3539.25	4173.3	3342.35	4434.6
"Q8TE77"	877800	715726.666666667	701856.666666667	150433.333333333	141330	140273.333333333	250776.666666667	223116.666666667	253486.666666667	222030	207986.666666667	217450	174013.333333333	971340	973456.666666667	1027816.66666667	347100	286953.333333333	362170	285263.333333333
"Q6R327"	88178.3333333333	78903	76918	87629	69229.6666666667	79586.3333333333	83801	65658	82318	67950.3333333333	124466.666666667	133486.666666667	91107.6666666667	106548.666666667	98868.6666666667	103462.333333333	127861	102539.333333333	118027	97136
"H7C179"	165013.333333333	137284	138563.333333333	90869	75181.6666666667	81218	44234.3333333333	44436.3333333333	46414.6666666667	58438	76769.6666666667	72846	64242.3333333333	112819	107809	118756	34789	29964.3333333333	34211.6666666667	53695
"Q8NFH8"	37656.3333333333	27490.6666666667	35801	33184.3333333333	33361	39347.3333333333	44206.6666666667	46145.3333333333	53923.3333333333	27724	30088.4333333333	26520.3666666667	30993.7333333333	25833.8	20592.9	23389.3	53424.3333333333	36363.1666666667	45718	24109
"A0A0A0MTL4"	18945.3666666667	18322.3333333333	15189.1666666667	24058.6666666667	18077	24441.3333333333	27459.3333333333	26672	30353	15954.8666666667	59745.3333333333	64941.3333333333	63109.6666666667	57240.3333333333	43793.6666666667	52832	71633.3333333333	68650.6666666667	73171.3333333333	38462
"A0A0B4J2G4"	153343.333333333	131149.666666667	153806.666666667	86602.3333333333	81143.3333333333	90475.6666666667	67153.3333333333	59337.6666666667	72502	71515.3333333333	142127.333333333	144389.333333333	108679	190306.333333333	206278	228597	105377.666666667	85535.6666666667	95614	108487
"Q5F1R6"	219605.666666667	192373	197488.666666667	117753.333333333	102085.333333333	108869.666666667	271202.333333333	227990.666666667	242413.666666667	138658.666666667	90255	94661	83425.6666666667	124320.666666667	122286.666666667	137097.666666667	185586.333333333	155383	185935.666666667	94933
"A0A1W2PPZ5"	672493.333333333	524393.333333333	587906.666666667	498926.666666667	437086.666666667	482293.333333333	499276.666666667	453713.333333333	538830	492996.666666667	467903.333333333	500216.666666667	484253.333333333	604113.333333333	606863.333333333	672136.666666667	577753.333333333	451700	496513.333333333	490180
"Q9HC36"	173482.666666667	116474.333333333	134366.666666667	98816	94445.6666666667	94087	61847	61030.3333333333	65781.3333333333	88333.3333333333	182916.666666667	188600	185600	223306.666666667	187033.333333333	223776.666666667	120450	88157.6666666667	101695.333333333	141136.666666667
"A0A087WZ32"	51308.6666666667	45946.3333333333	44776.3333333333	259300	217286.333333333	237427.333333333	14143.2333333333	9812.3	14077.6666666667	115289.666666667	195671	192671.666666667	167809	44332.4	42450.6666666667	49324.6666666667	23156.1666666667	19731.6666666667	23124.9	89500
"Q9BTV6"	52986	47288	44432	19452	15548	17534	21692	17576	23792	21440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q96MY1"	24492	21061.05	24280.35	10816.8	7679.2	10910.6	5833.3	4164.7	4537.25	7962.9	6515.35	6417.1	4677.15	9804.45	13238.4	11070.95	1644.5	1562.7	940.555	4806.4
"Q9Y5V3"	247386.666666667	218780	202613.333333333	146990	131241.666666667	144662	7908.3	4537.65666666667	5890.35	80156.6666666667	109662.666666667	106435.333333333	82203.6666666667	134110	141092.666666667	146693.333333333	17949.5666666667	15499.1	17398.3	54947.3333333333
"Q11201"	167978	148729.666666667	141953.333333333	35896.2	38204	36368.8	209933.333333333	177159	205969	84556	52627.6666666667	53943.1666666667	49433.0333333333	147787.333333333	145688.666666667	152620.666666667	246862.666666667	211666.333333333	247356.333333333	107387
"O43150"	111513.666666667	90173	97544.6666666667	106693.333333333	94381.3333333333	103945.333333333	70782.3333333333	66863	74647	73670.3333333333	97223.6666666667	90022.3333333333	71547.3333333333	64835.3333333333	69952	74418.3333333333	62403.3333333333	47413	53494	59493.3333333333
"Q70E73"	173784.666666667	145124	148462	229296.666666667	187103.333333333	208323.333333333	102151.333333333	95338	102152.333333333	156783.333333333	327646.666666667	335610	285333.333333333	157943.333333333	167440	174426.666666667	152670	125745.666666667	148743.333333333	225146.666666667
"Q8TD26"	60662.6666666667	55678	54299.6666666667	14130	12342.4333333333	12718.6666666667	12528.3333333333	11753.6666666667	11951	14208	7800.03333333333	8051.33333333333	7573.4	35281.6666666667	33733	36684.6666666667	7051.9	6946.23333333333	6756.3	10827.6
"Q9BYC8"	11674	7013.9	8028.3	25365	28679	30005	12229	13587	12246	15751	13356	15298	18352	7580.8	4310.5	8850.2	8668.8	6762.6	8973.5	9213.4
"P39656"	2048686.66666667	1652410	1654840	1236303.33333333	1081346.66666667	1152946.66666667	1156443.33333333	1001923.33333333	1098593.33333333	1012933.33333333	1893020	1853153.33333333	1395006.66666667	2051763.33333333	2253956.66666667	2101836.66666667	1622773.33333333	1174273.33333333	1357653.33333333	1407976.66666667
"Q9UGP8"	609410	528680	504866.666666667	478280	408333.333333333	448233.333333333	604593.333333333	514720	578443.333333333	421976.666666667	636083.333333333	640696.666666667	532690	512533.333333333	566793.333333333	562470	736386.666666667	560553.333333333	639013.333333333	474160
"E9PS18"	115085	93653	103918.5	4221.25	3540.65	5494.75	8681.45	7510.6	4407.8	26512	10731	5023.4	2775.9	133630	125950	133330	NA	6089.6	3373.5	11029
"P30086"	3357366.66666667	2414500	3171300	2128066.66666667	1643066.66666667	2108466.66666667	1279566.66666667	1253033.33333333	1428700	1589533.33333333	2670933.33333333	2642533.33333333	2467733.33333333	4549300	3037033.33333333	3965233.33333333	1847233.33333333	1464733.33333333	1779000	2177933.33333333
"P41214"	370953.333333333	329933.333333333	318660	541086.666666667	433703.333333333	489090	243676.666666667	233266.666666667	255296.666666667	271643.333333333	529013.333333333	562276.666666667	468650	304380	282130	301526.666666667	263056.666666667	225436.666666667	274736.666666667	282106.666666667
"Q9NQH7"	306257	250943	244814.333333333	268219	215886	249892	198515.333333333	160043.333333333	182421.666666667	185853.666666667	295299	304338.666666667	260702.666666667	266481.666666667	238503.333333333	239015	216853.333333333	173250.333333333	203853.666666667	183750
"Q8WW59"	501990	439776.666666667	427840	134475.333333333	128707	128650.666666667	196274.333333333	193562	188006.666666667	153440.666666667	205460	200523.333333333	163196.666666667	508020	527170	532263.333333333	266773.333333333	209853.333333333	251349.333333333	207376.666666667
"Q9ULX3"	157563.333333333	107496.333333333	139762	192629	165616.666666667	191401.666666667	315723.333333333	313010	326470	168544.666666667	343420	341976.666666667	265176.666666667	175695.333333333	158412.333333333	171012.333333333	589230	464626.666666667	534300	262783.333333333
"A0A0A0MTU3"	11159.95	13632.15	13855.1	14033.15	13696.1	17422	12960.35	12162.3	13490.4	12070.15	6943.73333333333	5900.7	6185.13333333333	3625.1	4282.96666666667	5118.53333333333	6992.2	3871.36666666667	5000.3	6423.7
"C9JE98"	267273.333333333	242340	241293.333333333	250953.333333333	201450	220720	96557.6666666667	96556.6666666667	104235.666666667	145160	142405	140271.666666667	162808.666666667	140814.666666667	151092	156170	91821	71013	74476.6666666667	108439
"P52594"	326410	291350	269316.666666667	304660	233326.666666667	250346.666666667	384810	320996.666666667	354246.666666667	201113.333333333	437902.333333333	446957.666666667	439040.333333333	368045.333333333	382320	395458.333333333	564530.333333333	477615.333333333	522112	343582.666666667
"C9JG97"	823600	721160	710286.666666667	333686.666666667	286523.333333333	324643.333333333	119718.333333333	139492.666666667	137326	265223.333333333	386786.666666667	400716.666666667	224653.333333333	612006.666666667	665566.666666667	684656.666666667	164777.333333333	139735.333333333	175630	301213.333333333
"Q13200"	2483000	2089600	2031333.33333333	1689966.66666667	1447533.33333333	1553866.66666667	1989300	1610733.33333333	1901000	1651400	2526433.33333333	2560000	2024633.33333333	2582666.66666667	2695233.33333333	2838433.33333333	2835700	2203300	2516300	2159633.33333333
"Q9UN86"	658063.333333333	576913.333333333	574750	609276.666666667	515163.333333333	562280	915846.666666667	753026.666666667	793966.666666667	486873.333333333	782820	770890	461980	669443.333333333	620736.666666667	689433.333333333	1036023.33333333	856760	963496.666666667	536716.666666667
"A0A087WW77"	125568	107713.666666667	110720	110513.666666667	83666.3333333333	100729.666666667	83916	79361	83123	82644.6666666667	77979.6666666667	82964.6666666667	66330.6666666667	73129.6666666667	84046.3333333333	87064.3333333333	61891.3333333333	55572.6666666667	56979	59228.6666666667
"P05534"	59222.6666666667	62285.3333333333	76470.6666666667	10612.4666666667	9794.9	9266.96666666667	103545	102515.333333333	114514.666666667	189300	5605.16666666667	6206.33333333333	6062.4	25968.2333333333	28559	26501.6666666667	172069.333333333	145721.333333333	149550	185620
"A0A140T9I0"	122560	108220	103240	550.51	2311.3	3116.1	3850.8	4820.8	2157.2	133570	3686.6	3952	6471.1	112560	105970	120950	4093.3	6963.2	5470.9	158700
"A0A0G2JI36"	14830.35	10870.5	10814.85	336949	308669.5	318605	2296.65	6205.745	5844.35	91713	269963.333333333	277413.333333333	249606.666666667	21814	8036.61	8487.15	7989.66666666667	6699.23333333333	7374.2	78655.6666666667
"P10316"	381169.133333333	318840	313428.133333333	122486.51	107686.466666667	113006.066666667	61002.6666666667	59520.5333333333	56049.2666666667	628856.666666667	80544.5	121446.65	88060.4333333333	104913.833333333	114371.1	109542.866666667	80317.8766666667	74750.8133333333	114608.9	265513.666666667
"P13747"	47918.5	44161.5	41010	37929	33512.05	32588.5	94732	83855	95972.5	45550	58452.5	58279	46246	59292	56760	62075	157374.5	139537.5	153669	62429
"P30508"	138203.333333333	113786	126375	267146.666666667	239113.333333333	245010	632166.666666667	541470	610780	658516.666666667	238780	244543.333333333	277626.666666667	97710	98398	87419.3333333333	938266.666666667	769636.666666667	800260	578870
"F8VUB4"	121960	127076.666666667	121761.333333333	74873.3333333333	64934	73797.3333333333	76240	70493.6666666667	73700	63884	125847.333333333	115572.333333333	81830.3333333333	195603.333333333	182013.333333333	201640	137710.666666667	105449.333333333	113419.666666667	118413.333333333
"A0A3B3ITT5"	5025353.33333333	4203510	4193230	4238446.66666667	3500180	3682906.66666667	4142036.66666667	3494673.33333333	3307763.33333333	2892796.66666667	4580116.66666667	4696110	4925090	4095733.33333333	3947453.33333333	4034206.66666667	4343133.33333333	3591177	4173113.33333333	3133660
"Q08AE8"	23804	20525.4666666667	20186.1666666667	23478.6666666667	22061.6666666667	20072.4333333333	13630.5	14469.7333333333	12317.6333333333	15877.6333333333	11226.6	10690.9	4603.7	7492.9	6319.5	6021.9	9278.7	7228.15	6861.2	7489.75
"Q96MG7"	9486.1	4871.5	9518.26666666667	8433.6	8562.96666666667	10378.9	4084.46666666667	5711.16666666667	7438.43333333333	7448.03333333333	54175	44062.6666666667	36259.6666666667	36314	30811.6666666667	35135.6666666667	38892	24383.6666666667	32617.6666666667	39588.3333333333
"Q9Y6K9"	366366.666666667	317060	301733.333333333	299226.666666667	239653.333333333	274640	347116.666666667	305140	342936.666666667	226993.333333333	325296.666666667	341896.666666667	316363.333333333	316436.666666667	324093.333333333	346190	404653.333333333	328223.333333333	398223.333333333	258303.333333333
"Q96GW9"	7139.85	6326.55	6967.9	3494.64	2241.265	2751.35	2882.8	4326.4	5035.2	4826.7	19807	16809.5	16038.5	38662	30296	36751	19545.5	16659.55	16859.05	26008.5
"Q99816"	869626.666666667	768033.333333333	716786.666666667	569100	462456.666666667	559303.333333333	484733.333333333	414556.666666667	479973.333333333	452520	695210	696826.666666667	615386.666666667	693413.333333333	606100	668106.666666667	591196.666666667	484786.666666667	551340	533016.666666667
"O60906"	120703.333333333	99916.3333333333	101979.333333333	64656	60562.3333333333	57868.4	44729.2333333333	44382.2	47339.1333333333	52023.6333333333	77436.7666666667	76750.6	75338.2	98468	94675.6666666667	112194.666666667	55270.6333333333	40409.1666666667	49941.2	59196.2666666667
"P30049"	1383416.66666667	1106236.66666667	1109646.66666667	955096.666666667	887663.333333333	853483.333333333	559696.666666667	467097	543386.666666667	572113.333333333	1592436.66666667	1567983.33333333	1403193	1528736.66666667	1581973.33333333	1594816.66666667	849873.333333333	740662	773053.333333333	970593.333333333
"Q9BWH6"	31477	28515.5	30457	64956.3333333333	53701.6666666667	62875.3333333333	63426.6666666667	58765.6666666667	72473.6666666667	46110	81977.6666666667	75254.3333333333	62278.6666666667	36177.3333333333	37522	39876	96925.6666666667	74291	84263.3333333333	59777.6666666667
"O00764"	786280	635716.666666667	734326.666666667	482323.333333333	344253.333333333	446220	382136.666666667	398326.666666667	443360	298540	401913.333333333	360446.666666667	296443.333333333	472003.333333333	443140	456070	367763.333333333	268500	307633.333333333	238793.333333333
"Q6NW34"	43452.6666666667	35528.3333333333	36752	40934.3333333333	37825	37151	32256.6666666667	28042	28740.6666666667	27939	28841.3333333333	29363.6666666667	22922	28384.6666666667	28006.3333333333	29878	23032.6666666667	19593	19193.3333333333	19473
"A0A0G2JQM2"	960.93	2047.1	960.15	5622.7	4397.1	4656.5	696.75	1401.5	2002.5	1530.6	10515.75	10596.9	11165	3431.8	1958.85	2221.575	3958.65	3771.6	3964.35	4510.15
"O15049"	58247.3333333333	48963.3333333333	53362.3333333333	20321.5666666667	13921.2	17398.7	30099.7333333333	26586.7333333333	31779.6666666667	28480.3333333333	26743.3333333333	35276.7	36552.6333333333	73276.6666666667	60357.6666666667	73533	47959.6666666667	35820	43100.3333333333	40721.7333333333
"Q5QNZ2"	2569833.33333333	2198733.33333333	2289733.33333333	2231333.33333333	1827033.33333333	1919266.66666667	1122503.33333333	1056050	1130403.33333333	1152900	2406566.66666667	2671333.33333333	1725933.33333333	2478100	2070066.66666667	2374900	1326133.33333333	1060203.33333333	1121433.33333333	1305233.33333333
"Q99426"	1327173.33333333	1145413.33333333	1114376.66666667	676570	539626.666666667	637953.333333333	1062593.33333333	837533.333333333	1049406.66666667	605713.333333333	652770	655860	595583.333333333	967380	836696.666666667	900390	928743.333333333	786980	864510	531766.666666667
"Q9P265"	269640	245930	240686.666666667	172266.666666667	117747.333333333	143930	236156.666666667	225103.333333333	247420	158773.333333333	207040	197460	211596.666666667	280130	282803.333333333	297453.333333333	377153.333333333	295873.333333333	311170	227356.666666667
"P51149"	3848366.66666667	3323100	3207400	1565233.33333333	1256933.33333333	1421333.33333333	1795200	1529600	1700600	1521000	2026166.66666667	2067466.66666667	1895966.66666667	3375200	3151933.33333333	3230166.66666667	2112533.33333333	1652866.66666667	1897233.33333333	1813066.66666667
