"id"	"Reporter.intensity.corrected.1.TMT1"	"Reporter.intensity.corrected.2.TMT1"	"Reporter.intensity.corrected.3.TMT1"	"Reporter.intensity.corrected.4.TMT1"	"Reporter.intensity.corrected.5.TMT1"	"Reporter.intensity.corrected.6.TMT1"	"Reporter.intensity.corrected.7.TMT1"	"Reporter.intensity.corrected.8.TMT1"	"Reporter.intensity.corrected.9.TMT1"	"Reporter.intensity.corrected.10.TMT1"
"1646"	243252	234379.4	257488	133347.43	161317.2	247906	165371.78	200956.9	668982	169162.5
"3098"	28520	22219	37592	24879	16219	37288	25012	32595	27196	31702
"7078"	119780	12623	53016	43392	176560	62391	170080	37943	104090	56096
"6783"	198110	132720	136620	350240	121480	779470	130330	141170	127620	109090
"6732"	38841	29090	35814	92481	11262	109200	29203	41314	80882	50422
"141"	84207	71716	172070	107820	59972	300750	50294	144330	96983	182140
"7058"	23007	20887	28023	24536	24356	30685	32077	21496	22537	31405
"7088"	560850	72349	583160	441870	688510	1518900	714770	544470	214060	463220
"2363"	9158100	12205700	11435100	3015810	9016200	7721400	9244400	10437600	4068530	8669500
"4603"	158719	157059	135542	94574	137650	152049	141608	127036	169666	141992
"6011"	76138	31006	158670	42676	124750	107320	135960	104570	52628	139470
"3348"	129410	125540	153160	63339	24742	211950	29501	92392	41130	170480
"6372"	143950	65278	120610	106600	120340	137310	130400	124550	180220	61120
"4835"	65882	58195	70983	44434	56261	62173	49799	68112	54759	67970
"1030"	21112	63421	68002	101360	37226	51329	32628	48188	63378	63909
"7153"	1909800	2293800	2152800	1511300	2571700	2856600	2886500	4856000	1562600	2914300
"2906"	165320	44328	55708	65359	40005	50644	23011	58150	470490	56134
"959"	550570	658680	520760	269070	398440	411150	442190	452320	385660	514250
"207"	95695	39894	53167	14910	44384	31535	40367	32568	221770	20055
"6638"	NA	2149	5770.6	2663.7	7095.3	3996.7	NA	NA	4550.2	NA
"3059"	23499	26771	22476	3696.8	5718.3	20079	10340	15374	49332	28672
"2012"	2627.5	3163.6	13473	NA	1356.6	4301.9	5158.2	3277.4	NA	4414.6
"654"	2242190	2374740	2239480	1600348	2619050	2450120	2704900	2071390	2123870	1980313
"1550"	864700	275340	7307700	4696620	3615640	3485850	3513000	6890790	2414868	4573730
"4839"	135660	133820	212730	56925	104440	150860	118200	176350	111490	115440
"6417"	1297230	3205360	1153830	720520	1787150	1263040	1750100	871470	1221220	1366510
"1405"	315130	114710	154740	198360	295570	145490	295740	181510	242330	272600
"3173"	24208	23926	4500.4	17522	16346	18468	22342	14019	43183	17178
"2592"	531890	279540	788690	188593	698360	647520	660840	631480	315850	491530
"6689"	204030	69364	129300	72005	97668	103670	140640	88475	4166900	172810
"7180"	1331800	231590	656130	376060	123500	626660	184320	446030	396630	81268
"4542"	49265	214310	83736	12659	34596	71081	36770	96127	110130	68080
"6029"	35653	25000	54915	26932	51783	40341	29830	40693	64882	48409
"2073"	17638	42461	18824	21708	16408	19376	25303	16175	25050	7538.6
"3811"	8151100	13855000	8051800	5498500	5042400	8707000	5450500	8616300	7608600	7583300
"4400"	438420	437200	620370	152600	425000	379310	301760	631320	215130	349530
"4286"	1456980	466530	1865790	6875990	1094590	3164110	1319140	1545790	2082300	1225050
"5894"	90450	140100	101470	47482	96273	111680	102770	87493	83231	90744
"4563"	156980	241960	187110	86922	226810	146410	247280	162120	126970	87527
"7122"	537960	879360	477920	301180	239990	435790	264270	449650	1243900	492580
"135"	55749	57518	84405	28123	47378	125390	55029	38880	168580	211760
"6963"	2416650	1587760	4311100	2238690	999120	3691100	1669520	2768870	2959160	939460
"6908"	235250	149370	207870	74567	205340	188250	220700	221700	104990	85508
"3329"	230510	278520	638640	205630	296440	589090	332700	478810	158830	455870
"4127"	120160	627690	182810	364940	220870	319090	248710	182650	57138	604530
"1266"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5964"	801225	1296143	462370	314065	599312	456001	623405	526837	310487	593880
"5348"	81999	87701	106220	85587	60485	127220	89330	125130	65307	89973
"1124"	99166.6	182547	290680	102033	166892	220703	125470	211800	266633	177255
"4731"	130228	130284	143301	74249	105686	87277	103000	119649	177397	72190
"5883"	160002	196276	181030	195994	199977	178065	210808	187252	144734	126443
"4207"	49743	97055	58160	50014	60572	105960	62933	58124	50664	74233
"4304"	286430	260720	307050	270570	258050	363710	261890	216130	333030	2658700
"4572"	21873	15302	19755	19324	17098	33630	14564	18524	19235	14712
"4064"	88114	60064	65671	35435	51660	58006	57598	54163	69092	53207
"802"	1208700	980690	725850	1296000	720800	1007300	698280	738510	1020000	384680
"4181"	7126.7	13164	19750	11008	10306	16551	4044.6	14087	17379	6351.9
"5022"	64017	16154	47656	35730	31950	286500	40483	65612	83321	39860
"7203"	251090	2314500	710080	235440	220290	552030	286590	533310	249950	716950
"7231"	349190	527270	503690	398500	57052	406060	79620	339040	588580	232590
"1868"	613978	670291	753750	355749	589209	614110	585777	592149	648406	537118
"2813"	47707	55817	48420	44620	52643	58872	43738	58310	53629	33950
"5278"	12256	7927.3	18972	531210	17823	12242	17015	7796.1	22749	14949
"2019"	28146	19225	41815	18851	25854	41545	25155	21300	31521	34787
"5991"	27767	32447	27443	11663	25544	23035	22559	16875	27509	28643
"7224"	88109	103820	79684	110040	60618	96390	78509	106070	162290	56673
"5060"	182652	185723	230840	119423	192677	269358	196463	199023	278620	210840
"1212"	3251750	3084950	2415610	1211190	3047830	1741710	3112180	1991690	3208040	2192100
"4786"	2887.8	21431	9068.3	11684	10005	12574	8820.8	21518	19436	2383.9
"6121"	178570	212210	218090	146560	230760	173990	226100	300080	158960	225050
"3595"	47513	26733	42879	20384	30559	49781	28410	38436	30282	38654
"7097"	781310	1235400	1179100	1104900	1991300	2418000	2275400	1358500	466350	3225200
"6975"	39628	52727	30886	51612	38186	40756	32862	41384	31803	40298
"4164"	186950	164770	265620	88161	121640	249920	146030	193200	269630	122540
"747"	75153	161510	183500	326200	106400	25827	74799	129670	59350	67073
"6906"	936480	371780	652840	84061	523500	971910	514830	1082800	496520	195140
"3117"	897510	2117700	1644200	30373	549350	406320	688990	1883900	284540	1247500
"6810"	699000	1191100	460240	3200700	1437400	1174500	1256400	707820	1254300	2712000
"3663"	16446	19855	18140	15836	12584	13776	17196	10535	20648	6453.4
"846"	104570	128760	124480	85176	137010	133290	119640	110070	110400	87595
"4419"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5522"	180120	221710	144270	147750	256320	171120	255270	122300	206160	122180
"7214"	335840	236580	337970	237400	214450	267290	244450	263920	281160	310280
"2357"	68369	38900	92749	35734	47098	61791	61899	51804	54297	102890
"7262"	141840	199490	94809	655310	1003300	157260	1030000	116930	748980	175840
"5191"	526110	392200	331260	43309	182610	228090	187290	305000	62635	181450
"986"	235570	444820	248250	757990	578420	322460	588730	282900	674630	486050
"1978"	84559	188830	72208	87169	128380	92835	125210	62749	125870	56827
"5251"	360590	433240	235170	192610	316550	181380	276720	272060	353270	201070
"7113"	1186200	1321600	678900	430290	1194100	650070	984350	660210	723110	702760
"5777"	60827	40658	44089	53140	62599	59203	67939	38031	78280	46943
"6952"	575970	799590	543780	70273	239310	618070	219790	555850	80773	868080
"6619"	628460	185650	475620	272370	371820	314860	409000	350790	363130	166820
"184"	447430	707810	360990	132460	403840	283980	393640	338680	300830	302220
"3437"	168520	149600	317850	93869	166000	220070	168780	240650	158580	217270
"1268"	322520	143420	194950	157750	278480	369430	290110	179660	181170	192220
"236"	347682	300523	301217	262116	369620	364485	346690	351885	460390	223159
"6007"	112350	82808	51601	19001	45919	45723	61847	48804	62090	62819
"4499"	33739	34604	28969	24037	35427	24490	43427	28841	39076	17450
"4117"	238990	151260	173100	135440	1e+05	185380	97335	151100	178800	129970
"1824"	398467	520901	828365	369959	484725	1657390	529314	736539	933468	301305
"5262"	80113	130710	91656	121590	87692	90447	93385	84689	97876	74841
"4188"	458224	587258	603593	247044	463461	470527	468446	437577	442966	672948
"5294"	717840	496600	684240	152520	581800	525370	569210	741810	323430	933970
"269"	332570	29158	132590	2004500	101290	121380	115610	204390	551810	56165
"6794"	274690	240700	222600	486390	207570	497270	209700	184310	443700	406910
"6788"	312200	179110	165710	454130	73295	131830	86167	125050	185200	185160
"7246"	125370	123660	83926	215250	89048	167040	66864	71360	260170	258530
"7234"	573600	501840	401340	1389600	538220	1372100	517970	343580	805140	1082100
"5662"	101190	110030	202620	87856	51392	145300	64852	152720	117090	116080
"347"	66864	86276	48979	31719	69563	50407	80924	35363	97157	34102
"1470"	12322000	13204000	9320400	6415400	8531100	8515000	9146400	9141300	7732300	6516300
"6076"	240890	282350	266170	147220	234140	229980	260180	262320	252270	241390
"3029"	99077	79705	108740	68095	72799	117040	68708	95236	96971	107700
"5750"	57629	58256	72397	38658	56647	76957	50240	82242	54764	96861
"6449"	5733	83086	7487.6	8695.5	16009	58988	12552	37406	7101.1	4172.7
"6274"	129600	107040	133130	66857	92426	114960	98591	99911	88024	87033
"307"	46939	53074	25524	36858	61387	19726	51735	48618	42192	31081
"476"	105860	450960	116860	147720	241910	144970	191240	168270	136330	218840
"2750"	14294	6750.1	7116.8	6048	5478.8	5335.8	3405.3	4874.2	20744	7219.3
"1601"	19870	10512	69444	21033	26788	44410	31238	42294	45467	33985
"3332"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5975"	83085	292870	92273	100350	148210	99033	140750	88630	74031	80400
"3681"	1018500	1311880	748520	459040	1627850	717180	1714290	707850	690750	702530
"2356"	692170	263010	429720	213670	966370	107210	907580	201140	100060	222580
"385"	60333	19635	69234	22189	47959	209290	33923	116110	70850	59769
"3066"	77228	95057	75089	50484	73386	100620	84620	88689	82674	80770
"4972"	474936	279741	746340	314418	394509	828970	393900	961990	471301	539318
"5126"	6338.1	13632	31213	12940	18391	31581	19022	26839	20140	21194
"1918"	31700	15890	38331	48962	49578	185380	45645	105740	46414	29125
"1115"	258190	220630	251020	136480	201650	256950	209800	235150	288500	264050
"6051"	262240	1592200	406700	288540	1412500	459760	1333600	481020	317130	372630
"6864"	22544	1998.9	67039	2194800	46157	42556	16855	64529	20999	18718
"342"	55524	40634	68439	34233	39918	79644	29356	66172	74463	71699
"5144"	272970	363380	376940	182089	333450	300070	305480	372170	285120	260640
"1269"	82922	126910	135220	1780600	92696	116670	107850	126400	75361	75116
"5083"	168760	306220	224300	132980	151160	238000	141460	233480	161910	184750
"3654"	166164	144399	223325	141237	117210	218416	125282	177168	189196	142052
"2370"	97288	95145	198075	138538	100142	155703	102817	142912	117335	69184
"673"	16271	10033	17386	10913	16809	4432.7	22239	15108	19101	17557
"6903"	258170	475650	279590	250100	674850	449900	732930	240160	407820	127010
"1417"	41707	35246	84049	57213	41209	100500	45669	110390	115790	66260
"1442"	134780	25766	145580	78084	149110	188570	158630	243630	36160	113610
"4554"	43452	112640	49861	76540	133240	63236	103570	39310	114090	42397
"1484"	33991	93717	42423	71907	46601	71108	42860	42096	66373	41103
"2824"	26681	54123	38079	36482	26751	41029	25359	34947	31506	44017
"4736"	62691	131850	90463	74748	102900	103180	93142	95318	99483	68649
"4529"	49792	60299	53505	21617	23640	37753	35635	49268	48569	37243
"7002"	23814	60682	39654	21752	22713	30808	25997	33261	38018	33635
"403"	5380.4	3193.8	11667	6121.9	3844	7975	14072	1881.7	381380	6777.6
"7019"	211830	296720	163040	110180	192490	212600	211130	211670	135940	228040
"6377"	179790	131220	233620	87057	158980	203660	155030	194020	138140	134630
"454"	132780	119670	130750	82921	94417	108460	91426	126100	112110	70614
"875"	772920	312540	743800	221140	436030	677860	425580	655130	588360	864100
"5209"	43365	24664	41311	23318	20006	31046	30807	22502	26202	22699
"3839"	84871	37084	120610	56727	163140	90958	144570	101280	64004	54724
"6330"	147020	165840	254190	106350	127210	223350	116890	219220	162550	83444
"1606"	164112	272950	348000	789880	103139	105189	142156	308490	201493	1077180
"6220"	90832	52606	132770	57391	40721	96103	52246	95736	38462	107150
"4791"	118130	104820	112220	42470	108180	96283	112470	95945	122210	133140
"1246"	14352	12125	20862	5499.6	11647	13971	19256	28446	14117	14017
"5677"	30353	34547	30773	14155	17651	32572	13015	25114	44387	30771
"7167"	763230	335316	1965430	358613	1741500	3822200	1884090	1669420	395538	307667
"3354"	20750	20811	31083	29030	23615	30864	26172	20165	36038	26945
"6924"	104850	57775	139550	61276	28909	81466	32109	100800	70077	101730
"3705"	5612	19727	26762	6905.6	4082	5787.4	12182	1713.6	22741	47918
"7124"	160900	115790	212290	104670	125420	223980	123080	168810	187050	135820
"2212"	53174	75118	97661	32401	73143	93179	64219	87759	38703	77671
"5127"	82140	209920	90308	159520	65828	98422	96620	86758	52816	103700
"711"	405660	417570	201560	157850	210480	248840	234830	296620	256710	275560
"6692"	321220	317000	413190	175960	256410	226440	244160	225510	220100	339060
"577"	78209	99974	71971	26173	19217	33448	33045	43263	24816	11031
"5128"	77216	98848	117170	125330	138050	216350	136820	116750	84856	101210
"2393"	161040	198390	317770	250770	193980	267180	200830	245390	158070	233510
"3027"	435120	498080	710010	275960	754730	642440	692980	601960	418280	599720
"2011"	53891	42519	78078	22180	34107	157830	38306	47610	172720	68421
"3446"	210800	240750	301680	208890	138030	261510	162240	308860	520310	217920
"7194"	89946	59652	68545	49282	62692	55568	77101	63078	94613	79981
"2925"	41679	155620	37954	31863	170200	34441	72429	30887	158050	26271
"6791"	331330	261320	284730	1144100	222900	605570	276620	472850	861190	852940
"7191"	178280	172970	209900	263380	207300	173340	263140	217130	430550	250700
"4490"	42963	41642	82653	34638	37706	154340	42973	115680	36792	37947
"1385"	501830	306640	651650	191140	640420	633800	602960	625020	221730	392150
"5176"	160100	293880	201580	29242	246140	145290	220400	128310	100440	109250
"6795"	604670	980970	1462100	1684500	888380	873230	998050	3416000	3153600	8309600
"5052"	148410	68972	267240	142140	257940	321720	238170	286570	190760	104520
"285"	195280	169773	132876	122623	221782	119024	249429	151258	225708	119365
"7201"	1635200	1059200	1312200	2371300	680480	1227400	668800	885680	1667100	4026900
"6143"	125330	86702	196680	87354	93736	151950	117650	179360	150380	131520
"6959"	4789300	1315300	6774600	2659900	1584800	2684900	1801000	3629600	4123000	893820
"1354"	29703	41854	56289	170230	29977	28927	41268	31570	131040	41415
"6770"	60962	131870	103110	23921	17020	22449	26563	51216	40547	9601.1
"6615"	707550	514950	449600	217380	413300	368380	474450	808330	242250	890530
"6822"	4636.1	94123	125270	6907.4	66505	196190	79315	180880	83108	4981.7
"5032"	43437	23577	47674	37976	31096	47530	43216	33090	16717	32565
"3441"	36998	26934	40627	11464	18359	22217	10848	24299	17338	23445
"7239"	90424	85694	98966	71343	112510	106670	89786	98148	112510	108400
"4065"	131240	139650	153810	131370	122300	182440	104300	135570	181230	156220
"5055"	24850	24769	32675	42918	28410	28228	27460	30770	31226	31390
"6953"	107820	141560	55146	24774	55959	59713	47337	56057	98670	64091
"6871"	28675	12361	35074	16590	11574	25281	14285	40680	33474	18373
"5572"	49976	193580	85277	35441	36757	66714	33482	95265	255480	45776
"550"	70602	55162	103240	58360	77690	91519	71253	103470	77292	62250
"4409"	54018	55481	74928	39131	49233	66926	75620	61114	74899	84019
"4772"	151950	125020	265350	193090	253600	257990	237490	239040	162150	104340
"6918"	1496700	1482500	1004100	781050	1464800	1158300	1414600	1192000	734750	1429800
"7132"	13042	1554.2	5440	27488	25517	2133500	NA	NA	12178	20859
"6750"	103070	111670	1430400	64684	874840	91851	928880	1257700	96377	126900
"6755"	809870	5096500	1120600	879370	18561	136290	73938	70086	42132	4021300
"6663"	314903	1156055	173810	66737	187939	570131	197002	376279	155217	83532
"5832"	59744	100430	101210	54461	104120	105310	94852	61108	134710	103920
"4618"	42306	79932	93521	20229	57075	33535	47625	71709	34380	78334
"6543"	836940	700840	817726	712720	698080	571230	691960	685320	907800	508326
"6637"	4527.8	10023	22816	40962	14594	4952	5896.8	2065.6	3461.2	3686.8
"4013"	45140	32923	23656	20548	29191	29736	27088	31576	32117	16304
"1989"	18055	13632	58383	13770	12789	25436	13266	11515	34736	42948
"4456"	51487	40727	105940	49196	84548	95772	102930	89233	61045	51740
"7247"	411470	287480	346530	180230	250260	317670	278990	272660	263120	249430
"6858"	100770	110450	51900	57470	64915	76652	76366	64180	73324	66543
"3474"	17016	16343	4888.5	2097.4	19463	17862	27659	14695	6396.9	20519
"6030"	69260	86452	84675	51183	114140	74977	123000	75811	64671	54600
"6754"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6808"	117450	138040	151310	113650	190360	2773600	193960	138970	176450	318530
"902"	22140	NA	68888	NA	21521	66512	27410	35936	24902	7161
"7035"	143810	2548700	1411600	1271100	1501000	636840	1599300	204790	42717	1218600
"5950"	448450	439850	406390	379380	363410	409740	351700	313550	368950	234770
"3109"	104770	101010	106670	46874	85391	101420	89604	82310	67938	71243
"1367"	82428.1	1594220	69517	17798.3	53912.1	1282240	84442.8	1256050	226514	32308.9
"4622"	129490	133240	67067	69402	139380	84445	116660	102640	78583	93486
"5056"	351090	224620	372450	126380	160860	295970	193290	225890	174060	233130
"7030"	NA	419260	NA	NA	NA	367750	9762.6	329740	NA	NA
"2881"	40076	21971	35543	15966	31773	61097	31478	29098	40871	24605
"3714"	830640	1606500	423890	238160	503580	654420	507580	553160	288470	797140
"6885"	126620	74936	238200	40106	70706	161880	99875	180810	77736	113770
"498"	70872	127610	69433	55967	136830	57366	158970	93043	77074	89655
"1472"	90942	210850	101370	72654	130160	120770	121480	82772	115800	75101
"6685"	130180	162180	251130	133230	222380	175900	180680	170720	365090	376320
"6886"	148680	178390	133940	67396	86334	146770	114590	103840	162750	109360
"6829"	3020	NA	8807.4	9659.4	9237.9	11109	3013	10619	24552	238910
"4868"	171630	114390	79077	71629	54208	89187	71168	96063	105000	76291
